source_record_id,target_record_id,relationship_type
2bc19780-a900-59fb-8dd1-9120c164d6cd,198d040f-f2ef-57a5-8f06-a5dfebd9e90b,CLASSIFIES
79f0dfd0-b073-5f17-81d6-bcc115119cd9,7689ac82-4752-5d03-8cf7-72565fe50bfd,CLASSIFIES
b559c655-5cea-58f1-85f5-93328e6eaf4a,a9fc4a99-ce85-530b-84de-9850a7c6e7a1,CLASSIFIES
58f50f04-3486-58c8-87e4-6371e0ffc77f,d98a4c8e-e868-5f52-8f62-d2f9a2de66cc,CLASSIFIES
abee5f9d-7d3a-5ac2-8ecd-105aca3183ec,e685b0c3-9f00-5d58-86d4-3cba7ac41614,CLASSIFIES
4f60f4d8-82cc-5bd8-8386-a6f0e9c1607f,4adb2800-7437-5512-8ace-7eb4a95b70c9,CLASSIFIES
0a34095c-6915-5c25-886a-9b7a368173be,ec1352bf-379b-54b0-86e2-3efeb238ca6f,CLASSIFIES
79d07c25-007b-5625-877d-2627636caecf,527e876f-376d-5a97-8402-e895e892d37e,CLASSIFIES
f5ee3930-9fa0-56a8-81c2-01e913900bb1,42b83cb1-926a-5d97-856f-b2a12348948e,CLASSIFIES
32e3141b-c71b-5646-8802-f1933d74d90e,db54daea-59b9-5d24-8c93-d5f6affae185,CLASSIFIES
dd6626a9-ef31-53ef-8591-444733478880,daf240fa-c762-5d72-8dd1-95a3bee10312,CLASSIFIES
dc47f685-d2ca-5c66-8737-f11cc31dd7c9,01b9d411-557c-5e57-8a91-e59363fae79e,CLASSIFIES
c3da0296-de39-52ec-8756-8aad50cceece,efe84662-61c3-50a8-8425-61751721045a,CLASSIFIES
cf0cda49-41a5-557a-8a9c-d4936c531a43,75f550a2-2672-5e74-8cfb-dec1c39a0d5b,CLASSIFIES
b67bb523-70ba-5ab0-8345-2f1bcf8ace61,fd9d5195-d896-5785-84f0-97eeeeae68ae,CLASSIFIES
9ff9fedf-c685-596e-87b8-d497915f5273,fc1ddd54-9535-5dba-8d96-3d20ce88a6b0,CLASSIFIES
edd88705-949e-5f25-8aed-5045285ca6ea,e11d23e8-cf94-5fa1-849c-928bdecb3e65,CLASSIFIES
0356f5ae-926e-5a2c-8df3-98305290b09b,aa15e88e-1c48-53c8-8949-bca45b71efcf,CLASSIFIES
73976f39-d386-5f80-8413-680a76a41731,bbcbf20b-25bf-50ff-896c-b40616fede61,CLASSIFIES
5c63dc0a-5cbf-5ae5-8c3a-bbe5ff1e2863,137f186d-b26c-526d-8a75-0aeae344e5f1,CLASSIFIES
9629d654-6e28-5ab2-8e38-2672e61a27f3,0dbf39cd-bd72-5143-8b47-88a36c7c75d8,CLASSIFIES
