source_record_id,target_record_id,relationship_type
329e593c-231f-5934-8f8b-dffae4c45e3b,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
9e15f234-927a-59a5-877e-74c900bfec37,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
6c02d4a5-e60f-50b1-81de-03f49c287da4,0903ce94-8200-5109-855f-e012b5766c62,CLASSIFIES
6c02d4a5-e60f-50b1-81de-03f49c287da4,740da353-f050-5d34-8dc8-d4bb1c490b48,PART_OF
0903ce94-8200-5109-855f-e012b5766c62,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
6c02d4a5-e60f-50b1-81de-03f49c287da4,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
43c1ef5e-5bba-5c12-8f75-5d40464084ca,f9e8ecf8-6ac1-50d0-8a34-01f95d183827,CLASSIFIES
43c1ef5e-5bba-5c12-8f75-5d40464084ca,212a4690-77e6-5f8e-89b2-28af0c94478f,PART_OF
f9e8ecf8-6ac1-50d0-8a34-01f95d183827,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
43c1ef5e-5bba-5c12-8f75-5d40464084ca,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
0439adf7-d312-5d33-8a1a-d142afa41d05,da1f55b7-c51a-53c5-8510-929459346a18,CLASSIFIES
0439adf7-d312-5d33-8a1a-d142afa41d05,212a4690-77e6-5f8e-89b2-28af0c94478f,PART_OF
da1f55b7-c51a-53c5-8510-929459346a18,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
0439adf7-d312-5d33-8a1a-d142afa41d05,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
6f3bc19c-7e1c-5a1a-8d85-506612e25675,c5104c8d-fc2d-512b-810b-43f8d7ab3412,CLASSIFIES
c5104c8d-fc2d-512b-810b-43f8d7ab3412,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
6f3bc19c-7e1c-5a1a-8d85-506612e25675,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
43c5c55c-95fa-5442-8576-f9b5db7588a1,9667811f-ca89-566e-8b98-16b560a33cdb,CLASSIFIES
9667811f-ca89-566e-8b98-16b560a33cdb,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
43c5c55c-95fa-5442-8576-f9b5db7588a1,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
4a268699-c14c-5c75-861a-68f102f2ea58,63e3226e-222d-517a-8245-b5714ad6f608,CLASSIFIES
4a268699-c14c-5c75-861a-68f102f2ea58,e1195e6d-b0c7-5305-89af-c4ba540358c6,PART_OF
63e3226e-222d-517a-8245-b5714ad6f608,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
4a268699-c14c-5c75-861a-68f102f2ea58,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
b378bf62-9e6d-5908-8d3f-7076a9d5c451,02fc991d-a633-58c5-8cec-0cb16d6f018e,CLASSIFIES
b378bf62-9e6d-5908-8d3f-7076a9d5c451,e1195e6d-b0c7-5305-89af-c4ba540358c6,PART_OF
02fc991d-a633-58c5-8cec-0cb16d6f018e,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
b378bf62-9e6d-5908-8d3f-7076a9d5c451,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f2bc7a1c-fdcd-5e4f-8f1d-2eefac1cae8f,1ba9800a-8a79-5e6f-89e2-c29fb6536619,CLASSIFIES
f2bc7a1c-fdcd-5e4f-8f1d-2eefac1cae8f,e1195e6d-b0c7-5305-89af-c4ba540358c6,PART_OF
1ba9800a-8a79-5e6f-89e2-c29fb6536619,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f2bc7a1c-fdcd-5e4f-8f1d-2eefac1cae8f,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
041ba930-697d-5ab8-8104-5d9c9c18003b,94649d4c-fbf4-55cd-866f-f5074b2be147,CLASSIFIES
94649d4c-fbf4-55cd-866f-f5074b2be147,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
041ba930-697d-5ab8-8104-5d9c9c18003b,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
4067321f-9fda-5aef-826a-6c882c9afe55,8f994792-dec9-56d4-8f4d-7149168953aa,CLASSIFIES
8f994792-dec9-56d4-8f4d-7149168953aa,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
4067321f-9fda-5aef-826a-6c882c9afe55,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
e79d9379-79bb-5c88-8256-2b6eafa26d55,0071727e-6d57-566c-8cc1-8bbae24dfddd,CLASSIFIES
e79d9379-79bb-5c88-8256-2b6eafa26d55,da392c23-1a6e-58a1-849b-1af2ddf75c1d,PART_OF
0071727e-6d57-566c-8cc1-8bbae24dfddd,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
e79d9379-79bb-5c88-8256-2b6eafa26d55,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
2f116d7d-2b0b-529a-8aa6-975cbde2202c,685eef93-7b0d-59de-8d58-f7b07836f3df,CLASSIFIES
2f116d7d-2b0b-529a-8aa6-975cbde2202c,da392c23-1a6e-58a1-849b-1af2ddf75c1d,PART_OF
685eef93-7b0d-59de-8d58-f7b07836f3df,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
2f116d7d-2b0b-529a-8aa6-975cbde2202c,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
de1293d4-a0d3-50b5-8fb4-065c5449486d,64d04c68-05a2-5f2f-84c8-928d796924c7,CLASSIFIES
64d04c68-05a2-5f2f-84c8-928d796924c7,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
de1293d4-a0d3-50b5-8fb4-065c5449486d,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
c0213b3c-982b-5fed-8d7b-efc953b9a967,78c0ce39-0264-54b1-8294-0369917dc9e1,CLASSIFIES
78c0ce39-0264-54b1-8294-0369917dc9e1,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
c0213b3c-982b-5fed-8d7b-efc953b9a967,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
cff28914-adad-545d-8d6f-109e97147fbf,43376fc1-ec95-595e-854c-27513b48b0ff,CLASSIFIES
43376fc1-ec95-595e-854c-27513b48b0ff,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
cff28914-adad-545d-8d6f-109e97147fbf,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
325c3b62-4423-517f-8b6d-fda07e01ea42,4ce551e1-7324-5884-879b-2a7bbd12681e,CLASSIFIES
4ce551e1-7324-5884-879b-2a7bbd12681e,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
325c3b62-4423-517f-8b6d-fda07e01ea42,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
